s1,s2,gs,file,s1_n_words,s2_n_words,s1_n_verbs_tot,s2_n_verbs_tot,s1_n_verbs_pres,s2_n_verbs_pres,s1_n_verbs_past,s2_n_verbs_past,s1_n_nouns,s2_n_nouns,s1_n_adjectives,s2_n_adjectives,s1_n_adverbs,s2_n_adverbs,dif_n_words,dif_n_verbs_tot,dif_n_verbs_pres,dif_n_verbs_past,dif_n_nouns,dif_n_adjectives,dif_n_adverbs,jaccard_all_words,jaccard_verbs,jaccard_nouns,jaccard_adjectives,jaccard_adverbs,all_all_shared_synsets_count,all_all_shared_synsets_ratio,all_all_avg_synset_similarity,all_all_max_synset_similarity,all_verb_shared_synsets_count,all_verb_shared_synsets_ratio,all_verb_avg_synset_similarity,all_verb_max_synset_similarity,all_noun_shared_synsets_count,all_noun_shared_synsets_ratio,all_noun_avg_synset_similarity,all_noun_max_synset_similarity,all_adj_shared_synsets_count,all_adj_shared_synsets_ratio,all_adj_avg_synset_similarity,all_adj_max_synset_similarity,all_adv_shared_synsets_count,all_adv_shared_synsets_ratio,all_adv_avg_synset_similarity,all_adv_max_synset_similarity,best_all_shared_synsets_count,best_all_shared_synsets_ratio,best_all_avg_synset_similarity,best_all_max_synset_similarity,best_verb_shared_synsets_count,best_verb_shared_synsets_ratio,best_verb_avg_synset_similarity,best_verb_max_synset_similarity,best_noun_shared_synsets_count,best_noun_shared_synsets_ratio,best_noun_avg_synset_similarity,best_noun_max_synset_similarity,best_adj_shared_synsets_count,best_adj_shared_synsets_ratio,best_adj_avg_synset_similarity,best_adj_max_synset_similarity,best_adv_shared_synsets_count,best_adv_shared_synsets_ratio,best_adv_avg_synset_similarity,best_adv_max_synset_similarity,lemma_diversity,shared_lemmas_ratio,avg_lemma_similarity,max_lemma_similarity,lemma_jackard_similarity,shared_lemma_count,dice_coefficient,lemma_bigram_overlap,lemma_lcs_length,lemma_edit_distance,proportion_s1_in_s2,proportion_s2_in_s1,lemma_position_similarity
People with the same business affairs in common are peacefully bound to one another.,The economic activities Commons generating peaceful links between people.,3.0,SMTeuroparl,15,10,2,1,1,1,1,0,3,4,2,2,1,0,5,1,0,1,-1,0,1,0.13636363636363635,0.0,0.16666666666666663,0.0,0.0,16,0.16666666666666666,0.3567306847100308,1.0,2,0.08333333333333333,0.277536075036075,1.0,5,0.13157894736842105,0.29476153869611943,1.0,2,0.25,0.54,1.0,0,0.0,0.0,0.0,2,0.15384615384615385,0.3247926619733895,1.0,0,0.0,0.0,0.0,2,0.25,0.3247926619733895,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,13,0.15384615384615385,0.23666229603729602,1.0,0.15384615384615385,2,0.26666666666666666,0.0,1,7,0.25,0.2857142857142857,0.5625
Spain has done a magnificent job in turning round the difficult neighbourly relations which Europe and North Africa and Spain and Morocco have suffered during the course of history.,Spain has developed a remarkably positive the difficult that always existed between Europe and North Africa and between Spain and Morocco.  ,3.4,SMTeuroparl,30,22,6,3,4,1,2,2,8,6,4,2,0,2,8,3,3,0,2,2,-2,0.2571428571428571,0.125,0.33333333333333337,0.19999999999999996,0.0,18,0.09326424870466321,0.2609360452058463,1.0,0,0.0,0.26688393505648944,0.8333333333333334,14,0.18181818181818182,0.23603570333611387,1.0,3,0.375,0.5535714285714286,1.0,1,0.1,0.5208333333333334,1.0,6,0.2857142857142857,0.3329802270885862,1.0,0,0.0,0.26785714285714285,0.2857142857142857,5,0.38461538461538464,0.3255250381379122,1.0,1,1.0,1.0,1.0,0,0.0,0.0,0.0,21,0.2857142857142857,0.2153020182431947,1.0,0.2857142857142857,6,0.4444444444444444,0.17391304347826086,7,10,0.375,0.5454545454545454,0.9019607843137255
"A step in the right direction, for which the European Parliament has been striving for a long time now, is the creation of a provisional unit for judicial cooperation.","The creation of a Provisional Judicial Cooperation Unit is a step in the right direction, which the European Parliament is not a long time ago.",3.6,SMTeuroparl,32,27,4,2,3,2,1,0,7,7,5,5,1,2,5,2,1,1,0,0,-1,0.7407407407407407,0.25,1.0,1.0,0.0,116,0.9666666666666667,0.33304556973379085,1.0,20,0.9090909090909091,0.2811902869857415,1.0,55,1.0,0.3008619431355148,1.0,13,1.0,0.5384615384615384,1.0,12,0.9230769230769231,0.5384615384615384,1.0,12,0.8571428571428571,0.39581518017006934,1.0,1,0.5,0.6428571428571428,1.0,9,1.0,0.3696523055484184,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,14,0.8571428571428571,0.32896106194922764,1.0,0.8571428571428572,12,0.9230769230769231,0.4117647058823529,7,11,0.9230769230769231,0.9230769230769231,0.532051282051282
"I would urge the French Presidency to do their utmost to overcome this divide, because it is extremely destructive.","I urge the French Presidency to do everything in its power to bridge this gap, particularly destructive.",4.6,SMTeuroparl,21,19,4,3,1,1,0,0,4,5,2,2,1,1,2,1,0,0,-1,0,0,0.3571428571428571,0.16666666666666663,0.2857142857142857,1.0,0.0,13,0.20634920634920634,0.26694070808229686,1.0,4,0.21052631578947367,0.25645007549769455,1.0,7,0.20588235294117646,0.2604607944903061,1.0,2,1.0,0.75,1.0,0,0.0,0.5,0.5,4,0.3333333333333333,0.37165689192343604,1.0,0,0.0,0.0,0.0,3,0.375,0.3464340180516651,1.0,1,1.0,1.0,1.0,0,0.0,0.5,0.5,14,0.2857142857142857,0.2534472386324238,1.0,0.2857142857142857,4,0.4444444444444444,0.14285714285714285,4,6,0.4444444444444444,0.4444444444444444,0.9166666666666666
"Reiterating the calls made by the European Parliament in its resolution of 16 March 2000, what initiatives does the Presidency of the European Council propose to take with a view to playing a more active role so as to guarantee the full and complete application of the UN peace plan?","As the European Parliament, in its resolution of 16 March 2000, that they initiatives does the Council intend to take to play a more active role in order to ensure the full and entire application of the UN peace plan?  ",4.4,SMTeuroparl,52,43,8,6,5,3,1,0,11,9,6,5,2,1,9,2,2,1,2,1,1,0.5510204081632653,0.16666666666666663,0.6666666666666667,0.6666666666666667,0.5,187,0.5373563218390804,0.2894184165205704,1.0,92,0.4623115577889447,0.27702270851578636,1.0,70,0.603448275862069,0.30660693648177956,1.0,14,0.9333333333333333,0.5333333333333333,1.0,1,1.0,1.0,1.0,16,0.5714285714285714,0.2887939377139745,1.0,0,0.0,0.2804232804232804,0.3333333333333333,16,0.6956521739130435,0.28892680529001724,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,30,0.5333333333333333,0.223328513163678,1.0,0.5333333333333333,16,0.6956521739130435,0.2857142857142857,16,11,0.64,0.7619047619047619,0.8365384615384615
"On the contrary, the influence of the national democracies is being reduced by the further restriction of the right of veto and by the fact that the European Parliament is being given more power.","On the contrary, the power of the national restricting still further the right of veto and to give more power to the Parliament of the EU.  ",4.2,SMTeuroparl,36,28,6,2,4,1,2,0,8,7,5,3,0,1,8,4,3,2,1,2,-1,0.4193548387096774,0.0,0.4,0.6,0.0,112,0.632768361581921,0.2801873702968827,1.0,51,0.6219512195121951,0.25009896920480956,1.0,26,0.5416666666666666,0.2713578576315612,1.0,10,0.7692307692307693,0.5378787878787878,1.0,10,0.7142857142857143,0.5357142857142857,1.0,7,0.4375,0.3238298473727508,1.0,0,0.0,0.5714285714285714,0.5714285714285714,7,0.5,0.32153726659445614,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,17,0.35294117647058826,0.26510564028046546,1.0,0.3529411764705882,6,0.5217391304347826,0.047619047619047616,5,8,0.46153846153846156,0.6,0.8205128205128207
"Mr President, I would like to focus in my speech on Mrs Lalumière' s report, which I think is clearly worded and well put together.","Mr President, in my speech I shall focus on the report by Mrs Lalumière report, which I find formulated well thought-out and clearly.",4.8,SMTeuroparl,29,26,7,4,3,2,1,0,7,6,1,3,3,2,3,3,1,1,1,-2,1,0.4054054054054054,0.2222222222222222,0.5,0.0,0.6666666666666667,67,0.4785714285714286,0.30283179077299804,1.0,13,0.22033898305084745,0.27041292237281983,1.0,34,0.68,0.2750756352369716,1.0,1,0.25,0.625,1.0,17,0.7391304347826086,0.5217391304347826,1.0,7,0.5,0.3126586847698346,1.0,0,0.0,0.0,0.0,6,0.5454545454545454,0.3028395231236894,1.0,0,0.0,1.0,1.0,1,1.0,1.0,1.0,18,0.4444444444444444,0.205285138142281,1.0,0.4444444444444444,8,0.6153846153846154,0.125,7,8,0.5714285714285714,0.6666666666666666,0.9166666666666667
"I stress this point because the market cannot regulate everything, which is why competition is not completely unrestricted, nor should it be.","I stress this because the market cannot regulate everything and that, in this sense, there cannot be any competition without limits.",4.2,SMTeuroparl,26,26,4,2,2,0,0,0,5,6,2,1,3,2,0,2,2,0,-1,1,1,0.4516129032258065,0.6666666666666667,0.5714285714285714,0.5,0.5,25,0.2777777777777778,0.25935261282138616,1.0,11,0.34375,0.24320148116226548,1.0,14,0.27450980392156865,0.2666206220679905,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.4444444444444444,0.4395946097737341,1.0,1,1.0,1.0,1.0,3,0.5,0.4115743402624208,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11,0.45454545454545453,0.32773112304362306,1.0,0.4545454545454546,5,0.625,0.16666666666666666,5,4,0.625,0.625,0.925
"The Council of Europe, along with the Court of Human Rights, has a wealth of experience of such forms of supervision, and we can build on these.","Just like the Court of the human rights, the Council of Europe has to him also a solid experiment with regard to such forms of control. We can take it for base.",3.6,SMTeuroparl,31,35,2,2,1,1,0,0,8,9,2,3,0,2,-4,0,0,0,-1,-1,-2,0.43243243243243246,0.33333333333333337,0.41666666666666663,0.6666666666666667,0.0,83,0.332,0.28636219208065294,1.0,14,0.15217391304347827,0.29756269256941,1.0,42,0.42424242424242425,0.25288474195866545,1.0,8,0.6153846153846154,0.5384615384615384,1.0,10,0.625,0.5303030303030303,1.0,6,0.3157894736842105,0.27259660695435906,1.0,0,0.0,1.0,1.0,6,0.35294117647058826,0.27084735008477717,1.0,0,0.0,1.0,1.0,0,0.0,0.5,0.5,19,0.3157894736842105,0.2129104120987238,1.0,0.3157894736842105,6,0.48,0.15,4,12,0.5454545454545454,0.42857142857142855,0.8095238095238096
"Mr President, ladies and gentlemen, I should like to say a few words on the joint resolution, which will, of course, be passed.","Mr President, ladies and gentlemen, I would like to speak on the joint resolution that obviously we vote.",4.4,SMTeuroparl,29,21,4,3,0,1,1,0,8,5,2,1,0,2,8,1,-1,1,3,1,-2,0.40625,0.16666666666666663,0.625,0.5,0.0,47,0.33098591549295775,0.2601531929045926,1.0,9,0.15254237288135594,0.2784193071518528,1.0,31,0.4246575342465753,0.24883736096951842,1.0,4,0.8,0.6,1.0,0,0.0,0.5,0.5,7,0.5,0.2894159103448712,1.0,0,0.0,0.0,0.0,7,0.5833333333333334,0.2894159103448712,1.0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,15,0.4666666666666667,0.2160229806924022,1.0,0.4666666666666667,7,0.6363636363636364,0.25,7,5,0.6363636363636364,0.6363636363636364,0.987012987012987
"I call on Prague to respond to this signal, this challenge, this plea for dialogue, to grant our request and to ensure, together with our House, that this legacy of a nationalist era can be consigned to the past.","I invite Prague to take this message, this invitation, this request for dialogue, to act and to make it so that, together with this House, these being nationalistic period relics may be abandoned.",4.6,SMTeuroparl,45,39,5,7,0,2,1,1,12,8,1,2,1,2,6,-2,-2,0,4,-1,-1,0.2857142857142857,0.09090909090909094,0.25,0.0,0.5,32,0.11851851851851852,0.25527599895798603,1.0,5,0.029411764705882353,0.2426598692844034,1.0,19,0.21839080459770116,0.2789059609981745,1.0,0,0.0,0.0,0.0,6,0.8571428571428571,0.5714285714285714,1.0,5,0.17857142857142858,0.30285461493943455,1.0,0,0.0,0.0,0.0,4,0.17391304347826086,0.29794092938931843,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,28,0.17857142857142858,0.2393694438731203,1.0,0.1785714285714286,5,0.30303030303030304,0.03333333333333333,4,13,0.29411764705882354,0.3125,0.9411764705882353
"It must genuinely be a centre for coordinating the network of national agencies which, in turn, must activate and coordinate a network of centres of excellence for food safety at the level of the individual regions.","It must be the true brain coordination of the network of national agencies, which, in turn, must activate and coordinate a network of centres of excellence of food safety at regional level.",4.6,SMTeuroparl,39,36,4,3,1,0,0,0,11,11,2,3,1,0,3,1,1,0,0,-1,1,0.696969696969697,0.75,0.6666666666666667,0.25,0.0,113,0.7337662337662337,0.28243971467874984,1.0,44,0.9361702127659575,0.2673390036784621,1.0,55,0.7638888888888888,0.2727959895188075,1.0,5,0.5555555555555556,0.5520833333333334,1.0,0,0.0,0.5,0.5,12,0.631578947368421,0.3257746958566631,1.0,1,1.0,1.0,1.0,11,0.6875,0.32207016121851284,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,20,0.6,0.2718739999441754,1.0,0.6,12,0.75,0.4583333333333333,14,6,0.75,0.75,0.9517543859649124
"As a matter of urgency, therefore, the staff complement of the Interdepartmental Group attached to the Commission Secretariat should be strengthened at the earliest possible opportunity in order to ensure that all proposals for acts which are general in scope are accompanied, when considered by the College of Commissioners and on the basis of Article 299(2), by a simplified sheet outlining their potential impact.","Therefore, it is urgent that the personnel of the inter-service group are very quickly reinforced at the heart of the Secretary-General of the Commission, so that all the proposals of the Act of general interest can be accompanied, during their examination by the Commission on the basis of Article 299 (2) of a detailed fiche d'impact.",4.0,SMTeuroparl,72,62,9,5,3,2,4,2,18,13,6,5,1,3,10,4,1,2,5,1,-2,0.3157894736842105,0.30000000000000004,0.19999999999999996,0.09999999999999998,0.33333333333333337,59,0.2681818181818182,0.2767919965600198,1.0,21,0.3088235294117647,0.2683477461389273,1.0,30,0.24390243902439024,0.2742118680524629,1.0,2,0.25,0.5625,1.0,2,0.2222222222222222,0.5333333333333333,1.0,9,0.225,0.3156751665386934,1.0,1,0.125,0.3473625140291807,1.0,7,0.25925925925925924,0.31022432592599875,1.0,0,0.0,0.0,0.0,1,0.5,0.75,1.0,46,0.1956521739130435,0.24680410012441265,1.0,0.19565217391304346,9,0.32727272727272727,0.058823529411764705,9,24,0.28125,0.391304347826087,0.8506944444444444
"While withdrawing the resolution, however, I express the conviction that this Parliament would have made its voice heard better if, in anticipation of the Council of Nice, it had devoted a specific and separate resolution to these important and difficult topics of the Intergovernmental Conference, instead of dealing with them in a single resolution that also embraces all the other points on the Council agenda.","By withdrawing our resolution, I am, however, convinced that Parliament would have done better by making its voice heard, in view of the Nice European Council, a separate and specific resolution on the issues which are so important and so difficult for the Intergovernmental Conference, rather than treating them in the context of a single resolution including also all the other items on the agenda of the Council.",4.8,SMTeuroparl,71,75,8,9,4,6,3,2,14,15,8,10,5,5,-4,-1,-2,1,-1,-2,0,0.43243243243243246,0.1333333333333333,0.4375,0.8,0.2857142857142857,163,0.4465753424657534,0.28755783954331204,1.0,83,0.5424836601307189,0.27964096986961523,1.0,44,0.3384615384615385,0.2688156551551191,1.0,14,0.7368421052631579,0.5257352941176471,1.0,7,0.2692307692307692,0.5152173913043478,1.0,17,0.4473684210526316,0.3147140683418134,1.0,2,0.4,0.4492063492063492,1.0,11,0.4074074074074074,0.29803089803175564,1.0,2,1.0,0.75,1.0,2,0.5,0.6111111111111112,1.0,40,0.475,0.2749247832344423,1.0,0.475,19,0.6440677966101694,0.125,18,20,0.6551724137931034,0.6333333333333333,0.9728867623604466
"The Council of Europe, along with the Court of Human Rights, has a wealth of experience of such forms of supervision, and we can build on these.","Just as the European Court of Human Rights, the Council of Europe has also considerable experience with regard to these forms of control; we can take as a basis.",4.4,SMTeuroparl,31,32,2,2,1,1,0,0,8,9,2,3,0,2,-1,0,0,0,-1,-1,-2,0.48571428571428577,0.33333333333333337,0.5454545454545454,0.25,0.0,91,0.4739583333333333,0.291839944830902,1.0,19,0.23170731707317074,0.29858735613045956,1.0,45,0.6,0.26471611056588285,1.0,8,0.8,0.55,1.0,10,0.625,0.5303030303030303,1.0,7,0.3888888888888889,0.2915871384950847,1.0,0,0.0,1.0,1.0,7,0.4666666666666667,0.28985036464921043,1.0,0,0.0,0.0,0.0,0,0.0,0.5,0.5,18,0.3888888888888889,0.23499910983677216,1.0,0.38888888888888884,7,0.56,0.15,5,11,0.6363636363636364,0.5,0.826530612244898
"We have started to exchange ideas on this question, from which it has emerged that all the Member States want to maintain this ceiling after enlargement.","We have started to have discussions on this issue, making it clear that all the Member States wish to maintain this ceiling after enlargement.",5.0,SMTeuroparl,28,26,7,6,3,3,2,1,6,5,0,2,0,0,2,1,0,1,1,-2,0,0.5151515151515151,0.30000000000000004,0.375,0.0,0.0,58,0.25892857142857145,0.28489757314015707,1.0,28,0.2153846153846154,0.2978724679606417,1.0,30,0.4,0.2599857750848267,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,0.375,0.30950409706803567,1.0,1,0.5,0.7,1.0,5,0.35714285714285715,0.30082641033621427,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,16,0.375,0.27485031038750046,1.0,0.375,6,0.5454545454545454,0.17647058823529413,6,5,0.5454545454545454,0.5454545454545454,1.0
"Firstly, simplification and clarification of the Treaties.","Firstly, that of simplification and clarification of the Treaties.",5.0,SMTeuroparl,9,11,0,0,0,0,0,0,3,3,0,0,1,1,-2,0,0,0,0,0,0,0.9,0.0,1.0,0.0,1.0,7,1.0,0.5277156554246337,1.0,0,0.0,1.0,1.0,6,1.0,0.5145966458530958,1.0,0,0.0,1.0,1.0,1,1.0,1.0,1.0,4,1.0,0.8183333333333334,1.0,0,0.0,1.0,1.0,3,1.0,0.7981481481481482,1.0,0,0.0,1.0,1.0,1,1.0,1.0,1.0,4,1.0,0.5318431568431569,1.0,1.0,4,1.0,1.0,4,0,1.0,1.0,1.0
"As a matter of urgency, therefore, the staff complement of the Interdepartmental Group attached to the Commission Secretariat should be strengthened at the earliest possible opportunity in order to ensure that all proposals for acts which are general in scope are accompanied, when considered by the College of Commissioners and on the basis of Article 299(2), by a simplified sheet outlining their potential impact.","Thus, it is urgent that the staff of the interservice group are very quickly strengthened at the heart of the Secretary-General of the Commission, so that all the proposed act of general scope can be accompanied, during their examination by the college on the basis of Article 299 (2) of a fiche d'impact detailed.",4.0,SMTeuroparl,72,60,9,7,3,2,4,4,18,13,6,3,1,3,12,2,1,0,5,3,-2,0.3466666666666667,0.36363636363636365,0.29166666666666663,0.125,0.0,73,0.33640552995391704,0.27242163841871225,1.0,26,0.38235294117647056,0.26531900249412116,1.0,40,0.3333333333333333,0.27045320029462944,1.0,2,0.25,0.5625,1.0,1,0.1,0.5166666666666667,1.0,11,0.28205128205128205,0.3095820747787501,1.0,2,0.2857142857142857,0.4013227513227513,1.0,9,0.3333333333333333,0.3036023666520836,1.0,0,0.0,0.0,0.0,0,0.0,0.5,0.5,45,0.24444444444444444,0.23397367967680469,1.0,0.24444444444444446,11,0.39285714285714285,0.08,10,22,0.34375,0.4583333333333333,0.8522727272727273
"Without doubt, it was better to have no agreement at all than a poor one and it is true that, in this instance, the American proposal was a third-rate proposal, and one which was completely unacceptable to Europe.","Without doubt, was better to have no agreement only have an agreement that is bad and, in this case, the American proposal was a proposal to the rebate, totally unacceptable for Europe.",4.8,SMTeuroparl,43,37,6,5,1,2,3,2,5,8,5,4,2,2,6,1,-1,1,-3,1,0,0.41860465116279066,0.6,0.4285714285714286,0.2857142857142857,0.0,49,0.3888888888888889,0.358988238741968,1.0,3,0.3,0.26364054654495833,1.0,23,0.46,0.27063130474452896,1.0,4,0.36363636363636365,0.5370370370370371,1.0,14,0.7777777777777778,0.52734375,1.0,9,0.6428571428571429,0.331416996970066,1.0,0,0.0,1.0,1.0,7,0.5833333333333334,0.31655959690273416,1.0,0,0.0,1.0,1.0,1,1.0,1.0,1.0,18,0.4444444444444444,0.2678595833729762,1.0,0.4444444444444444,8,0.6153846153846154,0.21739130434782608,9,7,0.5714285714285714,0.6666666666666666,0.953125
"The very worst situation is when the women concerned also come from distant countries, having taken the work on out of desperation because they have no other way of continuing to provide for themselves.",The situation is worse when it comes to women's distant countries which have accepted this work by necessity and who have no alternative to continue supporting themselves to their vital needs.,3.6,SMTeuroparl,36,33,8,7,4,5,3,1,6,8,3,2,2,0,3,1,-1,2,-2,1,2,0.23529411764705888,0.16666666666666663,0.4,0.0,0.0,100,0.4444444444444444,0.30540639448676105,1.0,63,0.4883720930232558,0.30089304908029346,1.0,18,0.2857142857142857,0.28186077109522084,1.0,4,0.6666666666666666,0.5833333333333334,1.0,0,0.0,0.5,0.5,6,0.2857142857142857,0.3898975706096449,1.0,1,0.3333333333333333,0.45535714285714285,1.0,4,0.26666666666666666,0.38020934040541887,1.0,1,1.0,1.0,1.0,0,0.0,0.0,0.0,23,0.21739130434782608,0.26667848874481526,1.0,0.21739130434782605,5,0.35714285714285715,0.04,5,12,0.35714285714285715,0.35714285714285715,0.8571428571428571
The joint debate is closed.,The joint debate is closed.,5.0,SMTeuroparl,6,6,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,56,1.0,0.33388182890445334,1.0,25,1.0,0.27053266733266734,1.0,11,1.0,0.2819124158939424,1.0,4,1.0,0.625,1.0,2,1.0,0.75,1.0,3,1.0,0.47293447293447294,1.0,0,0.0,1.0,1.0,3,1.0,0.47293447293447294,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,3,1.0,0.42962962962962964,1.0,1.0,3,1.0,1.0,3,0,1.0,1.0,1.0
It is this kind of future I would also like to see in the other countries within the European Union.,This is a development of this kind that I wish the other Member States of the European Union.,4.2,SMTeuroparl,21,19,3,2,1,2,0,0,4,5,3,3,1,0,2,1,-1,0,-1,0,1,0.33333333333333337,0.25,0.2857142857142857,0.5,0.0,22,0.21782178217821782,0.27196592206092146,1.0,1,0.02702702702702703,0.26711616708236047,1.0,15,0.3125,0.2598808310096,1.0,3,0.375,0.5625,1.0,0,0.0,0.0,0.0,3,0.23076923076923078,0.29949461636136304,1.0,0,0.0,1.0,1.0,3,0.2727272727272727,0.29949461636136304,1.0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,14,0.21428571428571427,0.20490152704438416,1.0,0.2142857142857143,3,0.35294117647058826,0.07142857142857142,3,8,0.3,0.42857142857142855,0.7666666666666666
